,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
3126,3,0,2,0,1,1,2,1,3,2,4,6
3127,3,2,2,0,1,0,2,1,4,4,4,3
3128,1,1,1,0,0,1,2,0,8,4,5,4
3129,2,1,2,0,0,1,2,0,4,2,6,4
3130,2,2,2,0,1,0,3,0,4,2,7,4
3131,2,2,1,2,1,1,4,2,3,3,1,3
3132,2,0,1,0,0,1,2,0,4,2,5,4
3133,2,1,2,0,0,1,2,0,4,2,7,4
3134,2,0,1,0,1,1,2,0,4,2,5,4
3135,2,3,2,1,1,1,4,2,4,3,1,4
3136,1,1,1,0,0,1,2,0,7,1,5,3
3137,2,1,2,0,1,1,2,0,4,2,4,4
3138,2,1,2,0,0,1,2,1,2,3,4,4
3139,2,1,1,0,1,1,2,1,4,2,2,4
3140,2,3,2,1,1,1,4,2,4,3,1,4
3141,2,2,1,1,0,0,0,0,4,1,7,6
3142,3,0,3,0,1,1,3,0,3,2,6,4
3143,1,1,1,0,0,1,2,0,7,1,5,3
3144,2,1,2,2,0,1,2,2,4,2,1,4
3145,2,1,2,2,0,1,2,2,4,2,1,4
3146,2,1,2,2,0,1,2,2,4,2,1,4
3147,3,2,2,1,0,1,3,1,4,2,3,4
3148,2,1,2,2,0,1,2,2,4,2,1,4
3149,3,2,2,1,0,1,3,1,4,2,3,4
3150,1,3,2,1,0,0,1,0,5,2,9,4
3151,2,1,2,2,0,1,2,2,4,2,1,4
3152,3,1,7,0,0,1,6,0,2,2,8,4
3153,1,2,1,0,0,0,1,0,4,2,6,4
3154,3,3,2,0,0,1,2,0,4,2,7,4
3155,2,3,2,1,0,1,2,0,4,2,6,6
3156,2,0,2,2,0,0,2,1,1,2,2,3
3157,2,3,2,1,0,1,2,0,4,2,6,6
3158,3,2,2,0,0,1,2,0,3,3,7,6
3159,2,1,1,1,0,0,2,1,6,1,4,4
3160,2,2,2,0,0,0,1,0,3,3,7,4
3161,2,0,2,2,0,0,2,1,1,2,2,3
3162,2,3,2,1,0,1,2,0,4,2,6,6
3163,3,2,2,0,0,1,2,0,3,3,7,6
3164,3,2,2,0,0,0,4,0,3,5,6,4
3165,2,5,3,0,0,1,2,0,4,2,6,4
3166,1,2,2,0,0,1,2,0,4,2,7,4
3167,1,1,2,0,0,1,2,0,4,2,6,6
3168,2,1,2,0,0,0,1,0,2,1,7,4
3169,1,0,1,0,1,0,2,1,3,4,3,4
3170,3,0,2,0,0,2,3,0,2,2,4,4
3171,3,1,2,0,1,0,1,0,1,1,6,4
3172,2,2,2,0,0,1,2,0,2,1,6,8
3173,2,2,2,1,0,1,2,0,2,1,7,8
3174,2,2,2,1,0,1,2,0,2,1,7,8
3175,3,1,2,1,0,1,3,1,2,1,3,4
3176,3,1,2,0,1,0,1,0,1,1,6,4
3177,1,3,1,0,1,1,3,1,5,2,4,3
3178,3,0,2,0,1,0,2,1,3,2,2,4
3179,4,1,2,0,1,1,2,0,2,1,4,1
3180,2,1,2,0,0,1,1,0,4,1,6,4
3181,4,0,2,1,0,1,2,1,1,1,6,4
3182,1,0,1,0,0,0,2,0,4,2,2,3
3183,2,1,2,0,0,1,1,0,4,1,6,4
3184,2,0,2,0,0,0,1,0,3,3,5,6
3185,2,1,2,1,0,1,2,1,4,2,4,4
3186,4,2,3,0,1,0,1,1,3,3,4,1
3187,2,0,2,0,0,1,2,0,4,1,7,6
3188,3,0,2,0,1,1,2,1,3,3,4,8
3189,2,1,1,0,0,1,3,0,3,1,3,3
3190,1,1,1,0,0,1,2,0,5,4,7,6
3191,3,1,2,0,0,1,3,0,3,1,5,4
3192,4,0,2,1,0,1,2,1,1,1,6,4
3193,1,0,1,0,0,0,2,0,4,2,2,3
3194,1,0,1,0,0,0,1,0,4,3,4,3
3195,3,1,2,0,0,1,2,1,3,3,4,4
3196,2,1,2,1,1,1,2,1,2,0,4,6
3197,3,2,2,0,0,1,2,0,2,1,7,4
3198,2,1,2,1,1,1,2,1,2,0,4,6
3199,2,1,2,0,0,1,2,0,4,3,6,6
3200,1,2,2,0,0,1,3,0,3,1,7,6
3201,3,2,2,0,0,1,2,0,2,1,7,4
3202,1,3,2,0,0,1,2,0,4,1,7,6
3203,2,1,2,1,1,1,2,1,2,0,4,6
3204,2,1,2,1,0,1,3,1,5,2,1,3
3205,2,3,2,0,0,0,3,0,3,2,7,6
3206,2,2,2,0,0,0,2,0,3,6,7,6
3207,2,1,2,0,1,0,2,1,3,7,4,4
3208,2,1,1,0,1,1,3,1,7,4,4,3
3209,2,1,2,2,0,1,3,1,3,1,4,3
3210,1,2,1,0,1,0,2,1,3,3,1,3
3211,4,2,2,1,1,1,3,1,2,1,6,4
3212,2,1,1,0,0,0,2,0,4,1,6,3
3213,3,0,2,0,0,2,3,1,2,1,4,4
3214,1,2,1,0,0,0,1,0,5,3,6,4
3215,3,0,1,0,2,0,1,0,4,4,5,4
3216,3,0,2,0,1,1,2,0,2,2,4,3
3217,1,2,1,0,1,0,2,1,3,3,1,3
3218,2,2,1,0,3,0,2,1,2,2,3,1
3219,2,2,1,0,0,1,1,0,4,3,7,6
3220,4,2,3,0,2,0,1,0,1,4,7,3
3221,2,1,2,1,0,0,1,1,3,4,7,4
3222,2,0,2,0,0,1,2,0,2,5,6,4
3223,4,2,2,1,1,1,3,1,2,1,6,4
3224,1,0,1,0,1,1,3,0,4,0,5,4
3225,2,2,2,0,0,1,1,0,3,1,8,6
3226,1,1,1,0,1,1,2,1,5,3,3,4
3227,2,1,2,1,1,1,4,1,3,3,2,4
3228,2,1,2,1,1,1,4,1,3,3,2,4
3229,2,1,1,0,1,1,2,0,6,4,4,6
3230,2,0,3,0,1,2,3,1,2,2,2,4
3231,2,1,2,0,0,0,2,0,2,6,5,4
3232,2,2,1,2,0,0,1,1,3,1,7,3
3233,2,1,1,1,0,0,1,1,4,1,6,4
3234,2,1,2,0,1,0,3,1,4,2,3,4
3235,1,0,1,0,1,1,3,0,4,0,5,4
3236,2,1,2,0,0,1,3,0,3,1,7,4
3237,2,1,2,0,0,1,3,0,4,2,4,6
3238,3,1,1,0,1,1,2,1,3,1,2,3
3239,2,2,1,0,0,0,2,0,3,2,6,6
3240,2,0,2,0,0,0,2,0,4,3,4,4
3241,1,2,2,0,0,0,2,0,3,2,7,6
3242,3,2,2,0,0,1,2,0,5,4,5,4
3243,2,2,1,0,0,0,2,0,3,2,6,6
3244,2,1,2,1,0,0,1,0,4,0,8,6
3245,3,1,1,0,1,1,2,1,3,1,2,3
3246,2,1,2,0,0,1,2,1,4,2,5,4
3247,3,1,2,0,0,1,3,0,2,1,5,4
3248,2,1,2,0,0,1,3,0,4,2,4,6
3249,2,1,2,0,0,1,3,0,4,2,4,6
3250,2,0,2,0,1,1,2,0,3,3,5,4
3251,2,1,2,1,1,2,3,1,3,3,3,4
3252,3,1,2,0,0,1,2,0,3,1,7,8
3253,1,2,0,0,0,1,2,0,5,1,6,8
3254,3,2,2,0,0,1,4,0,2,3,5,3
3255,3,1,1,2,1,1,4,2,3,3,1,4
3256,3,1,1,2,1,1,4,2,3,3,1,4
3257,3,1,1,2,1,1,4,2,3,3,1,4
3258,3,1,1,2,1,1,4,2,3,3,1,4
3259,3,1,1,2,1,1,4,2,3,3,1,4
3260,3,1,1,2,1,1,4,2,3,3,1,4
3261,2,2,1,0,0,0,2,0,4,2,8,3
3262,3,1,1,2,1,1,4,2,3,3,2,6
3263,2,1,1,0,0,1,1,0,4,4,7,8
3264,2,1,0,0,0,2,5,1,5,2,2,4
3265,0,1,1,0,0,2,3,1,6,2,0,0
3266,4,1,1,1,0,1,2,1,3,2,6,4
3267,1,1,1,0,1,1,3,0,4,1,3,4
3268,3,2,2,0,1,0,2,0,5,3,7,4
3269,2,2,2,1,1,1,4,2,5,3,2,3
3270,2,0,1,0,1,0,2,0,3,1,3,3
3271,2,2,2,0,1,0,1,0,5,4,6,6
3272,3,1,1,0,1,0,2,0,3,4,5,6
3273,2,1,1,0,0,1,2,0,5,3,6,6
3274,2,1,1,0,0,1,2,0,6,4,4,3
3275,2,3,0,0,1,1,2,0,3,2,2,1
3276,2,1,1,0,1,0,3,0,4,3,6,8
3277,2,0,1,0,1,0,2,0,4,2,4,6
3278,2,2,2,1,1,1,4,2,5,3,2,3
3279,3,0,1,0,1,0,3,0,3,2,5,4
3280,2,0,1,0,1,0,2,0,3,1,3,3
3281,2,2,1,0,1,0,2,0,3,3,7,4
3282,2,0,2,0,0,1,2,0,3,5,3,6
3283,2,1,0,0,5,1,3,1,1,2,2,4
3284,4,2,1,0,0,1,2,0,1,0,6,4
3285,2,1,1,0,1,1,2,0,3,4,4,6
3286,2,1,1,0,1,1,2,0,3,4,4,6
3287,2,1,1,0,1,1,2,0,3,4,4,6
3288,2,1,0,0,5,1,3,1,1,2,2,4
3289,2,1,2,1,1,2,4,1,3,3,2,3
3290,3,1,2,0,1,0,1,0,3,1,5,3
3291,1,0,1,0,1,0,1,0,4,1,7,8
3292,2,1,2,0,1,1,4,1,3,3,2,3
3293,2,0,2,0,0,0,1,0,1,4,6,6
3294,3,1,1,0,1,0,2,1,5,3,3,4
3295,2,1,2,0,1,1,4,1,3,3,2,3
3296,2,1,2,1,1,2,4,1,3,3,2,3
3297,2,1,3,1,1,1,4,1,4,2,1,3
3298,2,1,2,0,0,1,2,0,5,2,6,4
3299,2,2,1,1,0,1,2,0,2,1,6,6
3300,3,1,2,0,1,0,1,0,3,1,5,3
3301,1,0,1,0,1,0,1,0,4,1,7,8
3302,2,1,1,0,0,0,1,0,3,1,6,4
3303,2,1,2,0,0,1,1,0,4,1,8,6
3304,2,2,1,0,0,1,3,0,5,2,7,6
3305,2,1,1,0,0,1,2,0,2,3,7,6
3306,2,2,1,0,0,1,3,0,5,2,7,6
3307,5,1,1,1,0,4,4,1,1,1,4,0
3308,2,2,1,1,0,0,2,1,4,2,4,4
3309,2,3,1,0,0,1,2,0,3,2,7,6
3310,2,2,1,0,1,1,3,0,4,2,7,6
3311,2,1,1,0,1,2,3,0,7,4,4,6
3312,2,1,1,0,0,1,1,0,3,4,7,6
3313,3,0,1,0,0,0,1,0,3,1,6,6
3314,2,3,2,1,1,2,5,2,4,3,1,4
3315,1,0,2,0,0,0,1,0,3,3,7,6
3316,1,0,2,0,0,1,2,0,3,3,6,4
3317,1,2,1,1,1,1,2,1,4,2,5,4
3318,2,0,2,0,0,0,2,0,4,6,7,6
3319,1,1,1,0,1,1,3,0,7,3,3,3
3320,3,2,2,2,1,0,2,1,3,3,3,3
3321,2,1,1,0,0,0,1,0,5,3,7,4
3322,1,1,1,0,0,0,2,0,6,3,7,6
3323,3,0,1,0,0,0,2,0,3,3,6,4
3324,2,0,1,0,1,0,2,0,3,3,5,4
3325,2,1,1,0,0,1,2,0,3,1,7,6
3326,2,0,1,0,0,2,3,0,3,2,3,3
3327,1,0,2,0,0,0,1,0,6,5,3,6
3328,2,1,1,0,0,0,2,0,5,2,5,3
3329,2,1,2,0,1,1,2,0,2,3,4,4
3330,2,1,1,1,1,1,3,1,3,3,3,4
3331,2,1,1,1,1,1,3,1,3,3,4,4
3332,2,1,1,0,1,0,3,0,4,2,6,6
3333,1,0,1,0,1,1,3,1,4,3,3,4
3334,2,3,1,0,0,0,1,0,2,2,5,4
3335,2,2,1,2,1,1,4,2,2,4,2,4
3336,2,2,1,2,1,1,4,2,2,4,2,4
3337,2,2,1,2,1,1,4,2,2,4,2,4
3338,3,1,1,2,1,0,0,1,4,1,4,4
3339,3,0,1,0,1,0,2,1,3,2,2,4
3340,2,2,1,0,1,0,2,0,5,3,7,4
3341,3,0,1,0,1,0,2,1,3,2,2,4
3342,2,1,1,0,1,1,2,1,4,2,4,3
3343,2,2,1,1,1,1,4,2,2,4,2,6
3344,2,2,1,2,1,1,4,2,2,4,2,4
3345,2,0,1,1,1,2,4,1,3,3,4,4
3346,2,0,1,1,1,2,4,1,3,3,4,4
3347,2,0,1,0,1,1,3,1,3,3,4,4
3348,3,1,1,2,1,0,0,1,4,1,4,4
3349,2,0,1,1,1,0,2,1,5,3,3,4
3350,3,1,1,1,1,1,2,1,3,4,5,4
3351,2,1,1,0,0,1,1,0,4,1,7,4
3352,2,2,1,1,0,0,1,0,2,1,7,4
3353,2,3,1,1,0,1,1,0,2,1,7,4
3354,2,1,1,1,0,0,2,1,5,4,6,6
3355,1,2,1,1,0,0,2,0,4,3,6,4
3356,2,1,1,1,1,1,2,1,4,1,4,4
3357,2,1,1,1,0,0,2,1,4,2,5,6
3358,2,2,1,1,0,0,1,0,2,1,7,4
3359,2,3,1,1,0,1,1,0,2,1,7,4
3360,3,0,2,0,0,0,1,0,2,3,5,6
3361,2,0,1,1,1,0,2,1,5,3,3,4
3362,3,1,1,1,1,1,2,1,3,4,5,4
3363,2,1,1,0,0,1,1,0,4,1,7,4
3364,2,1,1,0,0,1,1,0,3,1,5,4
3365,3,1,1,0,0,0,1,0,2,3,6,6
3366,2,2,1,0,0,1,2,0,2,2,6,4
3367,2,2,1,0,0,0,2,0,3,2,8,4
3368,2,0,1,0,0,1,3,0,3,2,3,4
3369,3,1,1,1,0,1,2,1,2,3,5,6
3370,2,2,1,0,0,0,2,0,3,2,8,4
3371,2,2,1,0,0,1,2,0,2,2,6,4
3372,1,0,1,0,1,1,3,1,6,3,4,4
3373,2,1,1,0,0,1,2,0,2,2,8,6
3374,2,1,1,0,1,1,2,1,5,2,2,3
3375,3,1,1,1,1,1,2,1,4,3,3,4
3376,2,0,1,0,0,1,3,0,3,2,3,4
3377,3,3,1,0,1,1,4,0,2,3,5,4
3378,2,1,1,0,0,1,3,0,3,2,7,8
3379,3,2,2,1,1,2,4,2,2,2,1,3
3380,2,1,2,0,0,0,2,0,5,3,6,6
3381,2,1,2,0,1,1,2,1,3,2,4,6
3382,2,1,2,0,0,0,2,0,5,3,6,6
3383,2,1,1,0,1,1,3,1,5,3,5,4
3384,2,1,1,0,1,1,3,1,4,3,4,4
3385,2,2,1,0,0,1,2,0,3,2,6,4
3386,2,1,1,0,0,1,3,0,3,2,7,8
3387,3,2,2,1,1,2,4,2,2,2,1,3
3388,4,3,2,0,2,0,1,0,2,3,7,4
3389,2,1,1,1,0,0,1,1,3,3,7,6
3390,2,2,1,1,0,1,2,0,2,1,6,4
3391,2,1,1,1,0,1,2,0,2,1,6,8
3392,2,2,1,1,0,1,1,0,2,1,7,4
3393,4,1,1,1,0,1,2,0,1,2,6,4
3394,2,1,2,1,1,1,4,1,4,3,1,3
3395,2,1,2,1,1,1,4,1,4,3,1,3
3396,3,2,1,1,0,1,2,1,3,2,4,4
3397,2,1,1,0,0,1,4,1,4,2,3,4
3398,2,2,1,1,1,1,4,1,6,4,2,3
3399,1,2,1,1,0,0,1,1,4,3,4,4
3400,3,3,1,0,1,0,3,1,3,3,4,4
3401,4,1,1,0,0,1,2,1,1,2,5,3
3402,3,3,1,0,1,0,3,1,3,3,4,4
3403,4,1,1,0,0,1,2,1,1,3,5,3
3404,1,0,1,0,0,0,1,0,4,3,5,4
3405,1,0,1,0,0,0,2,0,4,3,3,4
3406,1,2,1,1,0,0,1,1,4,3,4,4
3407,2,2,1,1,1,1,4,1,6,4,2,3
3408,3,2,1,1,0,2,4,1,3,3,3,4
3409,2,1,2,0,1,0,2,0,5,2,4,0
3410,4,2,2,0,0,1,3,1,3,2,5,6
3411,2,0,1,0,0,1,2,1,2,4,2,4
3412,2,1,1,1,0,1,3,1,3,3,3,4
3413,2,1,2,2,1,1,4,2,2,6,1,4
3414,4,2,2,0,0,1,3,1,3,2,5,6
3415,2,2,1,0,0,1,3,0,6,2,7,6
3416,3,2,2,1,0,1,4,1,3,3,2,4
3417,2,5,1,0,0,0,1,0,3,4,7,1
3418,3,2,2,1,0,1,4,1,3,3,2,4
3419,2,2,1,0,0,1,3,0,6,2,7,6
3420,3,1,2,2,1,0,3,2,2,2,0,3
3421,2,2,1,0,1,0,1,0,4,3,7,8
3422,2,1,1,0,0,0,2,0,2,4,8,8
3423,3,0,2,2,1,1,3,2,5,6,1,3
3424,2,2,1,0,0,0,2,0,5,5,7,4
3425,3,0,2,2,1,1,3,2,5,6,1,4
3426,3,0,2,2,1,1,3,2,5,6,1,4
3427,1,1,1,1,0,2,3,1,5,3,5,4
3428,2,2,1,0,0,0,2,0,5,5,7,4
3429,3,0,2,2,1,1,3,2,5,6,1,3
3430,3,0,2,2,1,1,3,2,5,6,1,4
3431,3,0,2,2,1,1,3,2,5,6,1,4
3432,3,2,1,0,1,1,2,0,4,1,5,3
3433,2,1,1,0,0,0,1,0,2,4,7,6
3434,4,2,1,0,1,0,1,0,2,1,7,4
3435,2,1,1,0,0,0,1,0,4,1,6,4
3436,2,1,1,0,0,0,2,1,3,7,5,4
3437,2,3,1,1,1,0,2,1,4,2,2,3
3438,2,2,2,2,1,2,4,2,3,3,1,3
3439,2,3,1,1,1,0,2,1,4,2,2,3
3440,2,0,1,0,0,1,2,0,3,5,6,3
3441,3,1,1,0,0,1,2,0,4,3,4,3
3442,2,1,1,0,0,0,2,0,3,1,6,6
3443,2,0,1,0,0,1,2,0,4,1,5,4
3444,2,2,2,2,1,2,4,2,3,3,1,3
3445,2,0,1,0,0,1,2,0,4,5,6,8
3446,3,2,1,1,1,1,3,1,3,2,3,4
3447,2,0,1,1,1,1,2,1,3,1,1,4
3448,2,3,1,0,0,0,2,0,5,2,8,6
3449,2,0,1,0,0,1,2,0,4,5,6,8
3450,2,1,1,0,0,1,2,0,1,2,5,6
3451,2,1,1,0,0,1,2,0,1,2,5,6
3452,4,1,2,0,1,0,2,1,4,5,3,3
3453,1,2,1,0,0,0,1,1,4,3,4,4
3454,1,4,0,0,0,1,2,0,4,1,7,3
3455,3,1,1,0,0,0,1,0,1,1,6,4
3456,2,3,0,0,0,2,3,0,3,3,4,3
3457,2,0,1,0,0,1,3,0,6,2,4,6
3458,1,2,1,0,0,0,2,0,5,6,9,6
3459,3,1,1,1,1,2,3,2,2,0,1,4
3460,2,1,2,1,1,1,2,1,2,3,4,4
3461,2,1,1,0,0,3,3,0,2,4,5,8
3462,2,0,2,0,0,1,2,0,4,2,7,4
3463,2,2,1,0,0,1,2,0,4,1,7,6
3464,2,2,2,1,1,1,3,1,3,3,2,3
3465,2,1,2,0,0,1,2,0,4,2,7,4
3466,2,0,2,0,0,1,2,0,4,2,7,4
3467,2,1,1,1,1,1,4,1,2,2,1,3
3468,2,0,2,0,0,0,1,0,4,1,8,8
3469,3,1,1,1,1,2,3,2,2,0,1,4
3470,2,1,1,0,0,3,3,0,2,4,5,8
3471,2,1,2,1,1,1,2,1,2,3,4,4
3472,2,0,2,0,1,0,2,1,5,4,4,4
3473,2,2,1,0,0,1,2,0,4,4,7,8
3474,2,1,1,0,1,1,4,1,2,3,2,4
3475,2,2,2,1,1,0,4,1,5,3,2,4
3476,2,2,1,0,0,0,1,0,2,0,8,8
3477,3,2,1,0,0,1,3,0,2,2,6,6
3478,2,2,2,1,1,0,4,1,5,3,2,4
3479,2,2,1,0,0,1,1,0,4,4,8,6
3480,2,2,1,0,0,1,2,0,4,4,7,8
3481,1,1,1,0,1,1,2,0,4,2,3,3
3482,1,3,1,0,0,0,2,0,4,0,8,8
3483,2,2,1,1,0,0,1,0,3,0,8,6
3484,2,2,1,0,0,0,1,0,2,0,8,8
3485,3,1,1,0,1,1,2,1,3,3,3,6
3486,2,1,1,0,0,0,2,0,3,1,5,4
3487,2,1,1,0,1,1,4,1,2,3,2,4
3488,3,1,1,0,0,0,1,0,2,2,5,4
3489,2,1,1,1,0,0,1,1,2,2,5,8
3490,3,2,1,0,0,1,3,0,2,2,6,6
3491,4,1,2,0,1,0,2,0,3,1,5,4
3492,2,1,1,2,0,1,2,1,4,2,8,6
3493,2,1,1,2,0,1,2,1,4,2,8,6
3494,2,1,2,1,0,1,2,1,5,3,4,4
3495,2,1,1,0,0,1,2,0,3,1,5,6
3496,2,1,1,0,0,2,2,0,5,3,5,6
3497,3,3,6,2,0,1,3,1,5,3,6,4
3498,2,2,2,0,1,0,3,1,5,3,4,4
3499,2,2,1,0,0,0,2,0,5,2,8,6
3500,2,1,1,2,0,1,2,1,4,2,8,6
3501,2,1,2,1,0,1,2,1,5,3,4,4
3502,2,2,2,2,1,0,3,2,3,4,1,3
3503,2,2,1,0,0,0,1,0,4,3,8,6
3504,2,0,2,0,0,0,2,0,5,4,5,6
3505,2,1,1,0,0,0,2,0,5,5,5,6
3506,3,2,1,0,0,0,3,1,5,4,4,4
3507,3,2,1,0,0,1,2,0,4,2,8,6
3508,2,2,2,2,1,0,3,2,3,4,1,3
3509,2,1,1,1,1,2,3,1,4,3,3,4
3510,3,1,1,1,0,2,3,1,2,3,4,4
3511,2,1,1,0,1,0,1,0,4,3,5,6
3512,2,1,1,0,1,0,2,0,7,5,4,4
3513,3,2,1,1,0,0,1,1,2,2,8,4
3514,3,2,1,1,0,0,1,0,1,2,9,4
3515,2,1,1,0,0,0,1,0,3,4,6,6
3516,3,2,2,0,1,2,3,0,4,3,8,6
3517,2,2,1,0,0,1,2,0,3,2,9,6
3518,3,1,2,0,1,0,2,0,4,3,4,3
3519,2,2,3,1,0,1,2,0,4,2,8,6
3520,2,1,0,1,1,3,4,1,2,0,1,3
3521,2,1,1,0,0,2,3,0,5,3,5,6
3522,2,2,2,1,1,1,3,1,4,2,2,3
3523,2,1,0,1,1,3,4,1,2,0,1,3
3524,1,2,1,0,0,1,2,0,5,2,5,4
3525,1,2,1,0,0,1,2,0,5,2,5,4
3526,4,1,1,0,0,0,2,0,2,1,7,4
3527,3,1,1,1,1,2,3,1,3,1,2,4
3528,2,6,0,0,0,0,0,1,3,0,4,1
3529,3,2,1,0,0,0,2,0,4,1,8,6
3530,3,2,2,1,1,1,3,1,3,3,2,3
3531,2,1,2,0,1,1,3,1,3,3,1,3
3532,3,1,2,0,0,0,1,1,3,6,5,4
3533,2,1,1,2,1,1,2,1,3,1,4,4
3534,3,2,2,1,1,1,3,1,3,3,2,3
3535,2,1,2,0,1,1,3,1,3,3,1,3
3536,3,1,1,0,0,0,1,0,3,1,4,4
3537,2,1,2,0,4,0,2,0,4,3,3,3
3538,2,1,1,0,0,1,2,0,4,2,6,6
3539,3,1,1,0,0,0,1,0,2,1,7,4
3540,3,1,1,0,0,0,2,0,2,1,8,4
3541,4,1,1,0,0,1,2,0,3,1,5,4
3542,2,1,2,1,0,1,3,1,4,3,2,4
3543,2,2,1,0,0,1,3,0,6,3,4,4
3544,2,2,1,0,0,1,3,0,6,3,4,4
3545,3,1,1,2,0,2,5,2,3,3,1,4
3546,2,1,2,1,0,1,3,1,4,3,2,4
3547,3,1,1,2,0,2,5,2,3,3,1,4
3548,2,3,1,1,0,0,3,0,4,2,6,4
3549,2,2,1,0,0,1,3,0,6,3,4,4
3550,3,0,1,0,0,1,2,0,2,5,3,4
3551,1,1,1,2,1,1,2,2,4,3,1,4
3552,1,1,1,2,1,1,2,2,4,3,1,4
3553,1,1,1,2,1,1,2,2,4,3,1,4
3554,4,1,1,0,0,1,1,0,1,1,4,4
3555,1,0,0,0,0,0,2,1,3,4,3,4
3556,0,1,1,1,0,0,2,1,8,3,6,6
3557,4,1,1,0,0,1,1,0,1,1,4,4
3558,1,1,1,2,1,1,2,2,4,3,1,4
3559,3,2,1,0,0,0,0,0,2,1,6,1
3560,2,5,1,0,0,0,1,0,3,4,7,4
3561,3,3,0,0,1,0,1,1,1,1,1,3
3562,3,2,2,0,0,1,3,0,2,1,7,4
3563,3,3,0,0,1,0,1,1,1,1,1,3
3564,2,5,1,0,0,0,1,0,3,4,7,4
3565,4,1,1,1,0,0,1,1,2,1,5,4
3566,3,2,1,0,0,0,2,0,2,2,7,4
3567,2,1,1,0,0,0,1,0,3,1,5,4
3568,3,0,2,0,0,1,1,0,3,5,5,6
3569,4,1,1,1,0,0,1,1,2,1,5,4
3570,2,1,1,0,0,0,1,0,3,1,5,4
3571,2,5,0,0,0,0,0,1,5,3,4,1
3572,3,2,1,0,0,0,2,0,2,2,7,4
3573,3,2,2,0,0,0,1,0,3,3,6,4
3574,4,0,1,0,0,0,2,1,4,3,3,4
3575,2,0,1,0,0,1,2,0,3,2,4,6
3576,3,1,2,2,1,1,3,1,3,3,4,3
3577,3,1,1,0,0,1,2,0,2,4,5,6
3578,2,1,1,0,0,0,2,0,3,1,5,1
3579,3,1,1,1,0,0,1,1,1,1,5,6
3580,3,2,1,0,0,1,3,1,1,1,4,3
3581,3,1,1,0,0,0,2,0,3,3,7,6
3582,2,2,1,0,0,0,1,0,5,2,6,4
3583,3,1,1,0,0,0,2,1,4,3,3,4
3584,3,1,1,1,0,0,1,1,1,1,5,6
3585,3,1,2,0,0,1,2,0,3,1,5,6
3586,1,1,1,0,1,1,3,0,5,2,4,6
3587,2,1,4,2,0,0,2,2,1,3,2,4
3588,2,1,4,2,0,0,2,2,1,3,2,4
3589,2,1,4,2,0,0,2,2,1,3,2,4
3590,2,1,2,0,0,1,2,0,4,5,6,6
3591,2,1,2,0,1,0,4,0,5,2,4,3
3592,1,1,1,0,1,1,3,0,5,2,4,6
3593,1,1,1,0,1,1,3,0,5,2,4,6
3594,2,1,1,1,1,1,2,1,3,2,4,6
3595,3,0,1,0,0,1,2,0,3,2,6,6
3596,2,0,1,0,0,1,2,0,2,3,6,6
3597,2,1,1,1,0,1,2,1,4,1,4,4
3598,1,1,1,0,0,2,3,0,7,3,6,6
3599,2,3,2,1,1,1,5,2,5,4,2,4
3600,2,0,1,1,1,1,1,1,4,1,3,4
3601,2,2,1,0,0,0,3,1,5,4,3,6
3602,2,1,1,1,0,0,2,1,5,4,3,4
3603,3,2,1,0,0,1,2,0,3,4,7,6
3604,3,2,1,0,0,1,1,0,1,1,7,4
3605,2,2,2,1,1,1,3,1,2,2,2,3
3606,2,2,1,1,1,1,3,1,3,4,1,3
3607,2,0,1,0,1,0,1,0,4,3,5,4
3608,3,0,1,2,1,0,3,2,1,2,1,4
3609,3,0,1,2,1,0,3,2,1,2,1,4
3610,2,2,2,1,1,1,3,1,2,2,2,3
3611,2,0,1,0,1,0,1,0,4,3,5,4
3612,2,0,1,0,1,1,2,0,4,3,4,4
3613,3,0,1,2,1,0,3,2,1,2,1,4
3614,2,2,1,1,1,1,3,1,3,4,1,3
3615,3,1,1,0,0,0,1,0,2,1,7,4
3616,3,2,3,1,0,2,4,2,2,3,2,3
3617,3,2,1,0,0,0,2,0,4,3,5,3
3618,3,1,1,1,1,1,2,1,2,3,3,6
3619,2,3,1,3,0,0,2,3,3,2,4,4
3620,2,1,1,0,0,3,3,1,3,6,4,6
3621,3,1,1,1,1,1,2,1,2,3,3,6
3622,3,1,1,0,0,0,1,0,2,1,7,4
3623,2,3,1,3,0,0,2,3,3,2,4,4
3624,2,2,1,0,0,0,1,0,4,0,7,6
3625,3,2,3,1,0,2,4,2,2,3,2,3
3626,3,2,1,0,0,0,2,0,4,3,5,3
3627,2,2,1,0,3,2,4,1,4,2,2,3
3628,2,2,1,0,3,1,3,1,4,2,2,4
3629,2,2,1,0,3,2,3,1,4,2,2,4
3630,2,2,1,1,0,0,2,1,3,1,4,4
3631,2,2,1,1,0,0,2,1,3,1,4,4
3632,2,1,3,2,1,1,2,2,4,2,1,4
3633,2,2,1,1,0,0,2,1,3,1,4,4
3634,3,2,1,1,0,1,3,1,3,1,4,6
3635,1,4,0,0,0,1,2,0,5,1,7,4
3636,2,1,2,0,0,0,1,0,4,6,5,6
3637,4,2,2,0,0,0,2,1,3,3,5,6
3638,2,2,1,0,0,1,1,0,4,5,7,6
3639,2,0,1,0,0,1,2,1,3,2,3,4
3640,2,1,1,0,1,1,2,1,3,3,4,4
